date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-01-04,-2,-6.12,-5.35,-8.7,,-19,94,88.2,88,82,-4.9,-7.8,-7.9,-10.9,30,17.29,19,8,35,35,102.13,101.77,101.5,100.88,96.77,96.46,96.2,95.64,16100,12962.5,9050,2000,2.6,2.2,2.2,1.8,23.4,0,0,0,0,0,,,,07:56:00,1641311760,7.93,16:10:00,1641341400,16.17,8.23,,,-4,-4,-11,-11,,4,4,3.5,3,,,,,,,,
2022-01-03,0.1,-3.45,-3.7,-7.5,,-12,99,91.3,89,79,-2.2,-4.7,-4.7,-7.2,17,7.75,8.5,0,33,27,100.75,100.18,100.29,99.83,95.52,94.95,95.07,94.62,16100,14654.2,10050,4000,3.3,2.7,2.8,2.2,21.7,0,0,0,0,0.2,,,,07:56:00,1641225360,7.93,16:09:00,1641254940,16.15,8.22,,,-6,-2,-9,-9,,4,3.8,3.5,3,,,,,,,,
2022-01-02,-7,-11.76,-12.75,-18.5,,-22,98,85.2,85,72,-7.2,-13.8,-13.3,-19.5,15,3.5,7.5,0,,,102.2,101.74,101.48,100.77,96.76,96.33,96.11,95.46,16100,14691.7,8850,1600,3.1,2.6,2.5,2,30.8,0,0,0,0,0.2,,,,07:56:00,1641138960,7.93,16:08:00,1641168480,16.13,8.2,,,-12,-9,-11,-9,,4,1.7,2,0,,,,,,,,
2022-01-01,-10.2,-14.41,-17.45,-24.7,,-27,86,78.5,78,70,-14.7,-17.4,-19.8,-24.8,8,3.92,4,0,,,102.93,102.73,102.58,102.22,97.4,97.21,97.1,96.79,16100,16100,16100,16100,2.8,2.3,2.4,2,35.5,0,0,0,0,0,,,,07:56:00,1641052560,7.93,16:07:00,1641082020,16.12,8.18,,,-12,-12,-13,-13,,4,2.6,2,0,,,,,,,,
2021-12-31,-12.2,-18.99,-18.79,-25.4,,-31,89,77.5,72,55,-16.6,-22.1,-21.6,-26.7,17,5.21,8.5,0,,,102.99,102.47,102.33,101.68,97.41,96.96,96.85,96.28,16100,16100,16100,16100,3.2,2.4,2.5,1.9,36.8,0,0,0,0,0,,,,07:56:00,1640966160,7.93,16:06:00,1640995560,16.1,8.17,,,-14,-13,-24,-20,,4,0.5,2,0,,,,,,,,
2021-12-30,-11.6,-13.43,-14.3,-17,,-23,91,81.3,80.5,70,-15.1,-16,-16.2,-17.3,18,9.5,9,0,,,101.6,101.25,101.29,100.98,96.2,95.85,95.89,95.58,16100,13954.2,8850,1600,2.4,2.2,2.2,2,32.3,0,0,0,0,1.5,,,,07:56:00,1640879760,7.93,16:05:00,1640909100,16.08,8.15,,,-13,-13,-19,-19,,4,4,4,4,,,,,,,,
2021-12-29,-15,-19.37,-21.45,-27.9,,-32,90,74.9,73,56,-16,-22.9,-22.6,-29.1,11,5.38,5.5,0,,,102.57,102,101.83,101.08,97.01,96.47,96.32,95.63,16100,14454.2,8650,1200,2.7,2.2,2.2,1.8,39.5,0,0,0,0,0,,,,07:56:00,1640793360,7.93,16:04:00,1640822640,16.07,8.13,1,1,-16,-16,-16,-15,,4,1.6,2,0,,,,,,,,
2021-12-28,-16.3,-18.32,-20,-23.7,,-31,85,74.8,77,69,-18.9,-21.8,-22.2,-25.6,22,11.08,11,0,,,102.06,101.83,101.84,101.62,96.55,96.33,96.34,96.13,16100,13170.8,9050,2000,2.1,1.9,2,1.8,38,0,0,0,0,0,,,,07:56:00,1640706960,7.93,16:04:00,1640736240,16.07,8.13,,,-17,-17,-22,-20,,4,3.7,2,0,,,,,,,,
2021-12-27,-20,-23.24,-25.1,-30.2,,-34,79,69,64.5,50,-23.2,-27.5,-28,-32.8,17,6.71,8.5,0,33,34,102.44,101.98,102.01,101.59,96.86,96.41,96.45,96.04,16100,15279.2,9450,2800,2.3,2,2,1.7,43.1,0,0,0,0,0,,,,07:56:00,1640620560,7.93,16:03:00,1640649780,16.05,8.12,1,1,-19,-17,-20,-17,,4,1.3,2,0,,,,,,,,
2021-12-26,-14.3,-18.36,-18.1,-21.9,,-32,84,66.1,69,54,-17.8,-23.3,-22.6,-27.3,35,24.08,22,9,41,35,102.24,101.33,101.38,100.52,96.71,95.89,95.94,95.17,16100,11650,8650,1200,2,1.9,1.9,1.8,36.1,0,0,0,0,0,,,,07:55:00,1640534100,7.92,16:02:00,1640563320,16.03,8.12,,,-16,-16,-22,-20,,4,2.6,2,0,,,,,,,,
2021-12-25,-6.8,-11.71,-10.55,-14.3,,-27,87,78,76.5,66,-12.3,-14.9,-14.9,-17.6,35,22.29,22,9,42,35,100.65,100.52,100.42,100.19,95.35,95.21,95.14,94.93,16100,9162.5,8650,1200,1.9,1.8,1.8,1.7,28.6,0,0,0,0,0,,,,07:55:00,1640447700,7.92,16:01:00,1640476860,16.02,8.1,,,-11,-8,-13,-13,,4,3.7,2,0,,,,,,,,
2021-12-24,-3.5,-5.11,-5.9,-8.3,,-14,98,91.6,86,74,-4.6,-6.3,-8,-11.3,21,13.21,10.5,0,28,35,100.14,99.69,99.83,99.51,94.9,94.49,94.62,94.33,16100,11841.7,8850,1600,2,1.9,1.9,1.8,23.9,0,0,0,0,0.4,,,,07:55:00,1640361300,7.92,16:01:00,1640390460,16.02,8.1,,,-4,-3,-9,-9,,4,3.8,2,0,,,,,,,,
2021-12-23,3,-1.38,-1.65,-6.3,,-9,100,81.6,81.5,63,0.6,-4.3,-3.8,-8.1,32,11.42,16,0,41,35,99.59,99.26,99.3,99.02,94.42,94.12,94.15,93.89,16100,15700,12100,8100,2.2,2,1.9,1.6,19.6,0,0,0,0,0.2,,,,07:54:00,1640274840,7.9,16:00:00,1640304000,16,8.1,,,-1,-1,-4,-4,,4,3.4,2,0,,,,,,,,
2021-12-22,-0.2,-2.6,-2.75,-5.3,,-10,100,85.4,88.5,77,-2.8,-4.8,-4.7,-6.5,15,9,7.5,0,30,17,101,100.55,100.38,99.75,95.71,95.32,95.13,94.56,16100,15900,14500,12900,2.1,1.8,1.9,1.7,20.8,0,0,0,0,0,,,,07:54:00,1640188440,7.9,16:00:00,1640217600,16,8.1,,,-2,-2,-4,-4,,4,3.5,2,0,,,,,,,,
2021-12-21,-4.6,-10.17,-12.35,-20.1,,-25,91,84.8,83,75,-6.4,-12.3,-13.2,-20.1,13,6.21,6.5,0,,,103.07,102.34,102.12,101.18,97.6,96.92,96.74,95.88,16100,15629.2,10450,4800,2.6,2,2.1,1.7,30.4,0,0,0,0,0,,,,07:53:00,1640101980,7.88,15:59:00,1640131140,15.98,8.1,,,-7,-7,-7,-7,,4,3.5,2,0,,,,,,,,
2021-12-20,-4.8,-10.12,-11.6,-18.4,,-23,95,84.9,78.5,62,-8.6,-12.3,-14.5,-20.4,15,4.83,7.5,0,,,103.13,102.69,102.79,102.46,97.66,97.28,97.36,97.06,16100,15833.3,12900,9700,3,2.1,2.4,1.7,29.6,0,0,0,0,0,,,,07:53:00,1640015580,7.88,15:59:00,1640044740,15.98,8.1,,,-6,-6,-17,-12,,4,2.8,2,0,,,,,,,,
2021-12-19,-2.3,-6.46,-8.69,-15.1,,-18,100,87.1,82.5,65,-4.2,-8.4,-9.2,-14.2,26,8.21,13,0,37,35,102.61,102.15,101.99,101.36,97.23,96.81,96.64,96.04,16100,16100,16100,16100,3,2.1,2.4,1.7,26.7,0,0,0,0,0,,,,07:52:00,1639929120,7.87,15:58:00,1639958280,15.97,8.1,,,-3,-2,-10,-10,,4,3.3,2,0,,,,,,,,
2021-12-18,-2.3,-6.47,-5.94,-9.6,,-14,100,97.6,96,92,-3.4,-6.8,-6.2,-8.9,15,4.12,7.5,0,,,102.83,101.56,101.87,100.91,97.42,96.23,96.52,95.63,16100,7191.7,8450,800,2.5,2.1,2.1,1.8,23.9,0,0,0,0,5.9,,,,07:52:00,1639842720,7.87,15:58:00,1639871880,15.97,8.1,,,-3,-3,-8,-8,,4,3.3,2,0,,,,,,,,
2021-12-17,-7.4,-11.7,-12.89,-18.4,,-23,93,81,78,63,-9.3,-14.4,-14.1,-18.9,8,3.08,4,0,,,103.45,103.22,103.18,102.92,97.97,97.75,97.74,97.5,16100,15245.8,9050,2000,2.4,2,2,1.7,30.9,0,0,0,0,0,,,,07:51:00,1639756260,7.85,15:58:00,1639785480,15.97,8.12,,,-8,-8,-12,-9,,4,1,2,0,,,,,,,,
2021-12-16,0,-5.07,-6.65,-13.3,,-18,100,85.5,77,54,-1.5,-7.2,-8.6,-15.6,26,5.92,13,0,33,1,102.82,101.65,101.92,101.03,97.44,96.36,96.62,95.79,16100,13550,9050,2000,2.3,1.9,2,1.6,24.6,0,0,0,0,0.8,,,,07:50:00,1639669800,7.83,15:57:00,1639699020,15.95,8.12,,,0,0,-12,-12,,4,2.2,2,0,,,,,,,,
2021-12-15,0,-2.64,-3.8,-7.6,,-6,99,88.1,83.5,68,-3.7,-4.4,-4.6,-5.5,8,3.26,4,0,,,101.54,101.38,101.39,101.24,96.26,96.12,96.12,95.99,16100,16100,16100,16100,2.1,1.8,1.8,1.5,21.8,0,0,0,0,0,,,,07:50:00,1639583400,7.83,15:57:00,1639612620,15.95,8.12,,,-2,-2,-6,-5,,4,3.8,2.5,1,,,,,,,,
2021-12-14,2.4,-1.15,-1.9,-6.2,,-9,100,92.9,86.5,73,0.9,-2.2,-3.2,-7.3,34,6.17,17,0,41,34,101.26,100.66,100.61,99.95,96,95.46,95.4,94.8,16100,14487.5,8850,1600,2.1,1.7,1.7,1.3,19.9,0,0,0,0,1,,,,07:49:00,1639496940,7.82,15:57:00,1639526220,15.95,8.13,,,1,1,-8,-7,,4,3.1,2,0,,,,,,,,
2021-12-13,3.6,1.24,1.85,0.1,,,100,80.2,79.5,59,0.6,-1.9,-1.8,-4.1,28,10.42,14,0,45,17,100.5,100.12,100.13,99.76,95.34,94.96,94.98,94.62,16100,14083.3,9450,2800,2.8,2,2.1,1.5,16.1,0,0,0,0,0.8,,,,07:48:00,1639410480,7.8,15:57:00,1639439820,15.95,8.15,,,1,1,-3,-1,,4,3.9,3.5,3,,,,,,,,
2021-12-12,4.6,0.05,-0.85,-6.3,,-8,93,68.1,71,49,-3.2,-5.4,-5.1,-7,28,9.33,14,0,46,17,100.47,100.08,100.01,99.55,95.31,94.92,94.86,94.41,16100,16100,16100,16100,2.3,1.9,2,1.7,18.9,0,0,0,0,0,,,,07:47:00,1639324020,7.78,15:57:00,1639353420,15.95,8.17,,,2,2,-3,-3,,4,1.6,2,0,,,,,,,,
2021-12-11,6.1,3.37,3.09,0.1,,,92,73.2,72.5,53,1.3,-1.1,-2.7,-6.7,22,10.96,13,4,48,17,100.08,99.48,99.62,99.17,94.92,94.37,94.49,94.07,16100,16100,16100,16100,2.2,1.8,1.9,1.6,14.9,0,0,0,0,1.4,,,,07:46:00,1639237560,7.77,15:57:00,1639267020,15.95,8.18,1,1,4,4,-2,-2,,4,2.8,2,0,,,,,,,,
2021-12-10,2.6,-2.9,-4.05,-10.7,,-12,100,85.6,81,62,-3,-5.2,-6.5,-10,26,9.5,13,0,37,17,101.65,101.34,100.97,100.28,96.35,96.06,95.72,95.1,16100,16100,16100,16100,1.8,1.6,1.6,1.4,22.1,0,0,0,0,0,,,,07:45:00,1639151100,7.75,15:57:00,1639180620,15.95,8.2,,,0,0,-3,-1,,4,3,2,0,,,,,,,,
2021-12-09,0.6,-4.56,-4.45,-9.5,,-11,100,91.8,86.5,73,-2.8,-5.8,-6,-9.3,13,2.92,6.5,0,,,101.51,101.14,101.25,100.99,96.22,95.87,95.98,95.74,16100,15700,12100,8100,2.1,1.9,1.8,1.5,22.4,0,0,0,0,0,,,,07:44:00,1639064640,7.73,15:57:00,1639094220,15.95,8.22,,,0,1,-6,-6,,4,2.8,2,0,,,,,,,,
2021-12-08,1.7,-2.05,-3.95,-9.6,,-11,100,93.4,92.5,85,0.3,-3,-4.2,-8.8,24,7.62,12,0,32,16,101.11,100.73,100.69,100.27,95.85,95.51,95.47,95.09,16100,14004.2,8450,800,2.5,1.8,2,1.5,21.9,0,0,0,0,0.7,,,,07:43:00,1638978180,7.72,15:57:00,1639007820,15.95,8.23,,,1,1,-4,-4,,4,2.4,2,0,,,,,,,,
2021-12-07,0.4,-1.75,-1.75,-3.9,,-8,95,88.5,89,83,-1.8,-3.4,-3.4,-4.9,15,6.5,7.5,0,,,102.09,101.7,101.47,100.86,96.78,96.42,96.21,95.64,16100,16100,16100,16100,2.2,1.9,2,1.7,19.8,0,0,0,0,0,,,,07:42:00,1638891720,7.7,15:57:00,1638921420,15.95,8.25,,,-3,-3,-2,-2,,4,4,4,4,,,,,,,,
2021-12-06,-2.2,-4.46,-4.65,-7.1,,-8,100,92.6,92,84,-4.7,-5.5,-5.9,-7.1,13,4,6.5,0,,,102.84,102.28,102.45,102.07,97.49,96.95,97.12,96.76,16100,11962.5,8550,1000,2.5,2.1,2.1,1.7,22.6,0,0,0,0,3,,,,07:41:00,1638805260,7.68,15:58:00,1638835080,15.97,8.28,,,-2,-2,-6,-5,,4,3.9,3,2,,,,,,,,
2021-12-05,-0.3,-5.11,-4.7,-9.1,,-10,100,81.1,71,42,-5,-8.2,-8.8,-12.7,9,3.92,4.5,0,55,35,103.76,103.42,103.29,102.82,98.36,98.03,97.92,97.48,16100,16100,16100,16100,2.1,1.9,1.9,1.7,22.7,0,0,0,0,0,,,,07:39:00,1638718740,7.65,15:58:00,1638748680,15.97,8.32,1,1,0,0,-6,-6,,4,1.5,2,0,,,,,,,,
2021-12-04,0.8,-1.13,-0.99,-2.8,,-6,100,98.1,95.5,91,0.2,-1.4,-1.4,-3,17,3.92,8.5,0,,,102.66,101.97,102.17,101.67,97.34,96.69,96.87,96.4,16100,10429.2,8850,1600,2,1.7,1.6,1.3,19,0,0,0,0,3.1,,,,07:38:00,1638632280,7.63,15:58:00,1638662280,15.97,8.33,,,0,1,-7,-7,,4,4,3.5,3,,,,,,,,
2021-12-03,2.2,-0.9,-1.4,-5,,-8,97,87.5,84.5,72,-1.3,-2.8,-2.9,-4.5,9,3.92,4.5,0,,,103.05,102.8,102.67,102.29,97.74,97.5,97.38,97.01,16100,16100,16100,16100,3,1.8,2.1,1.3,19.4,0,0,0,0,0,,,,07:37:00,1638545820,7.62,15:59:00,1638575940,15.98,8.37,1,1,4,4,-3,-3,,4,2.2,2,0,,,,,,,,
2021-12-02,14.2,7.62,7.44,0.7,,-2,86,49.1,57.5,29,0.7,-3.2,-3,-6.7,34,15.79,17,0,63,23,102.78,102.03,102.02,101.27,97.54,96.87,96.87,96.2,16100,16100,16100,16100,2.2,2.1,2,1.9,10.6,0,2.4,0.4,0,0,,,,07:36:00,1638459360,7.6,15:59:00,1638489540,15.98,8.38,1,1,9,12,-2,-2,,4,2.5,2,0,,,,,,,,
2021-12-01,18,12.92,12.6,7.2,,,86,57.6,58.5,31,6.6,4,3.6,0.6,34,13.71,17,0,55,22,101.34,101.18,101.19,101.05,96.19,96.07,96.08,95.97,16100,16100,16100,16100,2.2,1.8,1.6,1.1,5.4,0,7.6,5.6,2.6,0,,,,07:34:00,1638372840,7.57,16:00:00,1638403200,16,8.43,1,1,14,17,4,4,,4,2.4,2,0,,,,,,,,
2021-11-30,10.6,6.62,7.3,4,,,98,91.2,88,78,6,5.3,5.2,4.3,22,5.75,11,0,,,101.75,101.56,101.54,101.33,96.55,96.38,96.37,96.18,16100,16100,16100,16100,2.3,1.7,1.7,1.1,10.7,0,2.3,0.3,0,0.7,,,,07:33:00,1638286380,7.55,16:00:00,1638316800,16,8.45,,,9,9,10,10,,4,3.9,3,2,,,,,,,,
2021-11-29,10.1,4.77,5.35,0.6,,,100,96.8,89.5,79,6.3,4.3,4.5,2.7,15,6.5,7.5,0,35,35,102.32,102.09,102.08,101.85,97.09,96.88,96.88,96.66,16100,12920.8,8350,600,3,1.5,2,1,12.7,0,0.4,0,0,0,,,,07:32:00,1638199920,7.53,16:01:00,1638230460,16.02,8.48,1,1,9,9,5,5,,4,2.4,2,0,,,,,,,,
2021-11-28,10.6,4.95,5.9,1.2,,,100,97.8,92.5,85,8.2,4.6,5.1,2,13,6.54,6.5,0,,,101.87,101.59,101.62,101.36,96.67,96.38,96.41,96.15,16100,12279.2,10450,4800,2,1.3,1.5,1,12.1,0,0.9,0,0,1.8,,,,07:30:00,1638113400,7.5,16:02:00,1638144120,16.03,8.53,1,1,8,10,5,5,,4,3,2,0,,,,,,,,
2021-11-27,2,0.76,-0.3,-2.6,,-3,100,98.7,96.5,93,1.9,0.6,0,-1.8,9,5,4.5,0,,,102.41,102.03,101.91,101.41,97.17,96.78,96.68,96.2,16100,13216.7,10450,4800,1.9,1.5,1.6,1.3,18.3,0,0,0,0,2.1,,,,07:29:00,1638026940,7.48,16:02:00,1638057720,16.03,8.55,,,4,4,4,4,,4,3.5,2.5,1,,,,,,,,
2021-11-26,11.1,5.18,5.6,0.1,,-5,95,77.1,73,51,3.2,1.3,0.5,-2.2,22,11.17,11,0,35,19,102.38,101.97,102.04,101.7,97.14,96.76,96.82,96.5,16100,16100,16100,16100,3,1.5,2,1.1,12.4,0,0.6,0,0,0,,,,07:28:00,1637940480,7.47,16:03:00,1637971380,16.05,8.58,1,1,9,9,0,0,,4,1.3,2,0,,,,,,,,
2021-11-25,5.8,3.67,3.25,0.7,,,100,86,85,70,2.6,1.5,1.4,0.1,8,4.62,4,0,,,102.73,102.18,102.24,101.74,97.45,96.94,96.99,96.53,16100,16033.3,15300,14500,2.1,1.6,1.6,1.2,14.8,0,0,0,0,0,,,,07:26:00,1637853960,7.43,16:04:00,1637885040,16.07,8.63,1,1,6,7,4,4,,4,4,4,4,,,,,,,,
2021-11-24,3.1,0.56,-0.39,-3.9,,-5,99,90.5,90,81,0.5,-0.9,-1.3,-3.1,15,6.75,7.5,0,,,103.05,102.87,102.8,102.54,97.72,97.56,97.48,97.24,16100,16100,16100,16100,2,1.4,1.5,1,18.4,0,0,0,0,0,,,,07:25:00,1637767500,7.42,16:05:00,1637798700,16.08,8.67,1,1,4,4,1,1,,4,3,2,0,,,,,,,,
2021-11-23,3,0.35,-0.39,-3.8,,-6,100,94.2,90,80,1.5,-0.5,-0.9,-3.4,15,8.33,7.5,0,,,102.49,101.56,101.74,101,97.19,96.34,96.51,95.82,16100,15058.3,10050,4000,2,1.2,1.5,1,18.4,0,0,0,0,1.8,,,,07:23:00,1637680980,7.38,16:06:00,1637712360,16.1,8.72,1,1,4,5,-2,-2,,4,3.2,2,0,,,,,,,,
2021-11-22,7.6,2.55,2.15,-3.3,,-4,100,82.1,80.5,61,1,-0.4,-0.8,-2.5,26,8.88,13,0,,,102.56,101.81,101.86,101.16,97.29,96.58,96.64,95.99,16100,16033.3,15300,14500,2,1.4,1.5,1,15.8,0,0,0,0,0,,,,07:22:00,1637594520,7.37,16:07:00,1637626020,16.12,8.75,1,1,5,5,1,1,,4,3.1,2,0,,,,,,,,
2021-11-21,3.6,2.18,2.04,0.5,,,100,87.2,89.5,79,0.9,0.2,-0.3,-1.5,13,7.46,6.5,0,,,103.36,103.03,103,102.64,98.05,97.73,97.71,97.37,16100,15562.5,10450,4800,2,1.5,1.6,1.3,16,0,0,0,0,0.8,,,,07:20:00,1637508000,7.33,16:08:00,1637539680,16.13,8.8,,,5,6,-1,-1,,4,3.7,3,2,,,,,,,,
2021-11-20,4.2,-0.95,-1.65,-7.5,,-9,100,88,86.5,73,0.2,-2.8,-3.6,-7.5,18,7.58,9,0,28,15,103.4,103.15,103.11,102.82,98.09,97.8,97.79,97.49,16100,16100,16100,16100,2,1.7,1.7,1.4,19.6,0,0,0,0,0,,,,07:19:00,1637421540,7.32,16:09:00,1637453340,16.15,8.83,1,1,5,6,0,0,,4,1.8,2,0,,,,,,,,
2021-11-19,1.8,-1.68,-2.55,-6.9,,-8,100,97.3,93,86,0.1,-2.1,-2.9,-5.9,8,2.5,4,0,,,102.79,102.3,102.28,101.76,97.46,97.01,96.98,96.5,16100,14425,9050,2000,3,2,2.2,1.4,20.6,0,0,0,0,0.7,,,,07:17:00,1637335020,7.28,16:10:00,1637367000,16.17,8.88,1,2,3,3,-4,-4,,4,3,2,0,,,,,,,,
2021-11-18,-0.1,-1.27,-2.34,-4.6,,-6,100,96.6,94,88,-0.5,-1.8,-2.5,-4.6,15,3.67,7.5,0,,,102.36,101.99,102.08,101.79,97.05,96.7,96.79,96.53,16100,9458.3,8650,1200,3,2.1,2.4,1.8,20.3,0,0,0,0,1.3,,,,07:15:00,1637248500,7.25,16:11:00,1637280660,16.18,8.93,1,1,0,2,-1,-1,,4,3.8,3,2,,,,,,,,
2021-11-17,0.9,-3.26,-3.4,-7.7,,-10,96,87.9,83,70,-3.1,-5.1,-5.8,-8.4,9,2.92,4.5,0,,,103.61,103.21,103.03,102.45,98.21,97.85,97.67,97.14,16100,16100,16100,16100,6,2.7,4,2,21.4,0,0,0,0,0,,,,07:14:00,1637162040,7.23,16:12:00,1637194320,16.2,8.97,1,2,2,2,-3,-3,,4,0.8,2,0,,,,,,,,
2021-11-16,6,0.79,0.45,-5.1,,-5,95,73.4,68,41,-0.9,-3.8,-3.9,-6.8,13,5.75,6.5,0,41,35,103.44,102.56,102.46,101.47,98.1,97.29,97.19,96.29,16100,16100,16100,16100,11,2.9,6.2,1.3,17.6,0,0,0,0,0.2,,,,07:12:00,1637075520,7.2,16:13:00,1637107980,16.22,9.02,1,1,5,5,-6,-6,,4,2,2,0,,,,,,,,
2021-11-15,12.2,6.31,6.4,0.6,,,100,87.2,71,42,8.7,3.9,2.1,-4.4,41,10.29,20.5,0,80,24,101.35,100.12,100.09,98.84,96.17,95,94.99,93.82,16100,13366.7,9050,2000,2,1.5,1.5,1,11.6,0,1.4,0,0,6.3,,,,07:11:00,1636989060,7.18,16:15:00,1637021700,16.25,9.07,1,1,12,12,-1,-1,,4,3.8,2,0,,,,,,,,
2021-11-14,8.3,4.8,5,1.7,,,100,97.1,94,88,6.2,4.4,4,1.7,24,8,12,0,37,35,101.36,100.97,101.08,100.81,96.18,95.81,95.92,95.65,16100,14829.2,11250,6400,2,1.4,1.6,1.2,13,0,0,0,0,8.4,,,,07:09:00,1636902540,7.15,16:16:00,1636935360,16.27,9.12,1,1,10,10,8,8,,4,3.8,3,2,,,,,,,,
2021-11-13,8.9,5.74,5.65,2.4,,,100,74.7,74,48,4,1.2,1,-2,22,7.88,11,0,45,15,102.71,102.27,102.07,101.43,97.45,97.07,96.85,96.25,16100,15300,12100,8100,3,1.7,2.1,1.3,12.3,0,0.6,0,0,5.8,,,,07:07:00,1636816020,7.12,16:17:00,1636849020,16.28,9.17,1,1,10,10,2,3,,4,2.3,2,0,,,,,,,,
2021-11-12,12.1,6.62,7.44,2.8,,,99,84.7,76,53,5.8,4,2.3,-1.2,24,8.25,12,0,42,26,102.18,101.91,101.95,101.72,97.01,96.72,96.78,96.54,16100,16100,16100,16100,2,1.2,1.5,1,10.6,0,2.4,0.4,0,0,,,,07:06:00,1636729560,7.1,16:18:00,1636762680,16.3,9.2,1,1,11,11,4,4,,4,2.5,2,0,,,,,,,,
2021-11-11,6,3.7,1.9,-2.2,,,99,87.4,87.5,76,3.8,1.8,1.4,-1.1,9,4.38,4.5,0,,,102.67,102.51,102.42,102.17,97.41,97.25,97.18,96.95,16100,16100,16100,16100,2,1.6,1.6,1.2,16.1,0,0,0,0,0.4,,,,07:04:00,1636643040,7.07,16:20:00,1636676400,16.33,9.27,1,2,7,7,3,4,,4,4,4,4,,,,,,,,
2021-11-10,9.8,2.42,3.25,-3.3,,-3,95,74.2,67.5,40,-0.1,-2.3,-2.2,-4.3,21,6.67,10.5,0,,,102.63,102.4,102.23,101.84,97.33,97.14,96.98,96.63,16100,16100,16100,16100,5,1.9,3.1,1.3,14.8,0,0,0,0,0,,,,07:02:00,1636556520,7.03,16:21:00,1636590060,16.35,9.32,1,1,10,10,-3,0,,4,1.5,2,0,,,,,,,,
2021-11-09,9.7,5.2,5.15,0.6,,,88,65.3,64.5,41,1.3,-1.1,-1.2,-3.8,24,10.83,12,0,58,16,101.8,100.84,101,100.2,96.58,95.7,95.85,95.11,16100,16100,16100,16100,3,1.9,2.3,1.6,12.8,0,0.2,0,0,0.8,,,,07:01:00,1636470060,7.02,16:23:00,1636503780,16.38,9.37,1,1,11,11,1,1,,4,3,2,0,,,,,,,,
2021-11-08,7.9,3.05,2.25,-3.4,,-5,99,74.2,74.5,50,1.1,-1.5,-1.2,-3.5,28,7.58,14,0,45,15,102.17,101.79,101.57,100.97,96.94,96.57,96.37,95.8,16100,16100,16100,16100,2.3,1.7,1.8,1.2,15.8,0,0,0,0,0,,,,06:59:00,1636383540,6.98,16:24:00,1636417440,16.4,9.42,1,1,8,8,3,3,,4,1.1,2,0,,,,,,,,
2021-11-07,8.3,3.7,3.1,-2.1,,-3,96,74.6,73,50,1,-0.8,-0.6,-2.3,32,9.12,16,0,50,16,101.68,101.51,101.48,101.28,96.49,96.31,96.28,96.08,16100,16100,16100,16100,2,1.5,1.6,1.2,14.9,0,0,0,0,0,,,,06:58:00,1636297080,6.97,16:26:00,1636331160,16.43,9.47,1,1,7,7,0,0,,4,2.4,2,0,,,,,,,,
2021-11-06,6,2.19,1.5,-3,,-5,100,93.4,91,82,3.6,1.2,0.4,-2.9,11,5.08,5.5,0,,,101.43,101.24,101.22,101,96.24,96.04,96.02,95.81,16100,16100,16100,16100,2,1.4,1.5,1,16.5,0,0,0,0,0,,,,07:56:00,1636210560,7.93,17:27:00,1636244820,17.45,9.52,1,1,5,5,-1,1,,4,2.7,2,0,,,,,,,,
2021-11-05,10.2,4.49,4.09,-2,,-4,100,87.6,81,62,5.5,2.4,2.1,-1.3,24,7.08,12,0,41,27,101.44,101.26,101.26,101.09,96.24,96.09,96.1,95.96,16100,16100,16100,16100,1.8,1.4,1.4,1,13.9,0,0,0,0,0.5,,,,07:54:00,1636124040,7.9,17:29:00,1636158540,17.48,9.58,1,1,10,10,0,2,,4,1.9,2,0,,,,,,,,
2021-11-04,10.5,7.37,7.3,4.1,,,100,95.8,94,88,8.9,6.7,6.8,4.7,11,5.04,5.5,0,,,101.26,100.72,100.86,100.45,96.1,95.59,95.72,95.34,16100,11104.2,10050,4000,2,1.9,1.6,1.2,10.7,0,2.3,0.3,0,2.9,,,,07:53:00,1636037580,7.88,17:31:00,1636072260,17.52,9.63,1,1,9,9,4,4,,4,3.5,2,0,,,,,,,,
